"","case_id","Helland","Helland_prob.C1","Helland_prob.C2","Helland_prob.C4","Helland_prob.C5","Bentink.subtype.score","Bentink.subtype","Bentink.Angiogenic.proba","Bentink.nonAngiogenic.proba","Verhaak","Verhaak_gsva.DIF","Verhaak_gsva.IMR","Verhaak_gsva.MES","Verhaak_gsva.PRO","Konecny","Konecny_prob.C1_immL","Konecny_prob.C2_diffL","Konecny_prob.C3_profL","Konecny_prob.C4_mescL","ConsensusOV","ConsensusOV_probs.IMR_consensus","ConsensusOV_probs.DIF_consensus","ConsensusOV_probs.PRO_consensus","ConsensusOV_probs.MES_consensus"
"77","6ac60ab5-8d16-4e62-9122-0b4d796b9bc0","C5",0.0355439840660453,-0.720525157122262,-0.0158441527770157,0.797659461559808,0.309916414257744,"nonAngiogenic",0.00206590185171474,0.997934098148285,"MES",0.442571790704056,0.583931535964763,0.721251082654755,0.623799791312409,"C4_mescL",-0.0355098355503105,-0.176098469373875,0.223781453301151,0.340953339698618,"MES_consensus",0.03,0.012,0.05,0.908
"78","fa8ad93c-f08b-4227-9be1-419b5353b160","C2",-0.800521061693485,1.08922438285198,0.627157001615407,-0.2800028275003,0.730905898178636,"nonAngiogenic",1.83172195660932e-05,0.999981682780434,"IMR",0.453636177494584,0.807442976870346,0.331151039805431,0.674291688739655,"C1_immL",0.401844869916915,0.000124686439919706,-0.521343618604817,-0.212096362892369,"IMR_consensus",0.896,0.05,0.04,0.014
"79","980e31f1-5128-485e-befe-f68e1df82adb","C1",0.725878579961296,0.367113168683416,-0.825955962770662,-0.099038868040413,-0.0526815887887011,"nonAngiogenic",0.108292599840916,0.891707400159084,"MES",0.573309179227737,0.757548212342961,0.780272055606934,0.449100206155599,"C1_immL",0.606433508477491,-0.59660986317183,-0.294590521459113,0.590097436292795,"MES_consensus",0.196,0.022,0.014,0.768
"80","e4d2a83e-41fd-44b4-9d2d-80cb3617cfdd","C1",1.7951253286317,1.03960571875445,-1.64872574234725,-0.958506002481944,-0.50840351174244,"Angiogenic",0.952990685289888,0.0470093147101118,"MES",0.651930543819146,0.77134036838992,0.848938498410992,0.521621108141364,"C4_mescL",0.514593427349769,-0.533837357139697,-0.222435699756261,0.564062064487051,"MES_consensus",0.1,0.018,0.01,0.872
"81","34e59c84-b0d2-4373-9a9c-b265b828631e","C2",-0.960576774095524,1.25439197401819,1.1009817284504,-1.28799020384882,0.772284528970848,"nonAngiogenic",1.15096315656277e-05,0.999988490368434,"IMR",0.466868724211352,0.85867012848793,0.199632239481813,0.323649145369483,"C1_immL",0.409944669469764,-0.0713525936076778,-0.489079188485557,-0.100028095218327,"IMR_consensus",0.91,0.06,0.012,0.018
"82","07742557-d413-4ab1-a624-6a003ba346be","C1",0.118014402388245,0.0590298317109751,-0.0274669505266819,-0.598873455559002,0.255801397692025,"nonAngiogenic",0.00378682968536796,0.996213170314632,"DIF",0.726395296269754,0.707199844369252,0.55060554212908,0.228847932402359,"C1_immL",0.0716492560326883,-0.054189972170906,-0.135601311802067,0.0339945470072291,"IMR_consensus",0.494,0.39,0.028,0.088
"83","ecd6ce37-bdda-445f-b855-bc00794f03b1","C2",-0.409902725791149,1.0705524829331,0.380486597611786,-1.0459093402518,0.541894551309016,"nonAngiogenic",0.000152967090004671,0.999847032909995,"IMR",0.376502420887522,0.723015296643254,0.533649439325666,0.428397282579667,"C1_immL",0.155179750093404,-0.0952004690345084,-0.17512535359945,0.0465280537056036,"IMR_consensus",0.64,0.216,0.04,0.104
"84","41f62365-a65b-4a80-aaab-323f676f67d9","C2",-0.139772028570247,0.602954627927563,0.244176492929896,-0.653756755995831,1.20990127608346,"nonAngiogenic",8.44959528351936e-08,0.999999915504047,"DIF",0.832890691256078,0.696641408502258,0.534641756605082,0.20968188496651,"C1_immL",0.193178051036929,-0.0919732251808197,-0.242185896941698,0.0419274061071147,"DIF_consensus",0.266,0.672,0.01,0.052
"85","2e844d1a-874f-4972-820e-1d4f89575463","C2",-0.677952768820563,2.45972966256988,0.631287980046342,-1.45030930050129,0.660751448649412,"nonAngiogenic",4.02706866642979e-05,0.999959729313336,"IMR",0.617032749889253,0.821396600665965,0.364999706013813,0.422857983697715,"C1_immL",0.509732732189559,-0.137637743489748,-0.584894038772884,-0.0769439074147655,"IMR_consensus",0.944,0.048,0.004,0.004
"86","87d7f834-2064-4e3b-9c41-8fbff133f285","C2",-0.433498167224932,0.506173098954207,0.385476477100276,-0.16207549373651,0.644984336201764,"nonAngiogenic",4.80707506016765e-05,0.999951929249398,"IMR",0.601676126717612,0.711430592455293,0.533229847581072,0.57157352794416,"C2_diffL",-0.00960011386347058,0.114049026085486,-0.256754416657277,-0.196519454641419,"IMR_consensus",0.588,0.236,0.102,0.074
"87","d1cc1450-ae0d-42ea-b45f-dd4f8bcbd399","C4",-0.603188809730285,-0.0711286769199482,0.602788418009442,-0.318354146117657,0.818814463954836,"nonAngiogenic",6.82558328138636e-06,0.999993174416719,"DIF",0.68972432064867,0.647084360894686,0.368967925088654,0.236970720256716,"C1_immL",0.13707004679077,0.091930971155401,-0.292253206857902,-0.118220898098124,"DIF_consensus",0.3,0.634,0.022,0.044
"88","59b900d7-691a-423c-a590-cc9e1f0735dc","C5",0.514362843360181,-1.07776387136761,-0.633996416728461,1.19134466107474,-0.107492143904708,"nonAngiogenic",0.183501483689183,0.816498516310817,"MES",0.555125024181391,0.405320088364054,0.713514831155426,0.564245645134945,"C3_profL",-0.414033821008996,0.0691225447538701,0.487763754054904,0.126653614868672,"MES_consensus",0.052,0.07,0.32,0.558
"89","4e56c9e5-1d7e-4329-96b3-1825863e4fc0","C2",-0.589173627168282,0.684984149336084,0.428024078728995,-0.0172437872820747,0.562963396280755,"nonAngiogenic",0.000120742597871932,0.999879257402128,"IMR",0.691962490295966,0.767996255101857,0.341702521937044,0.463091233509694,"C1_immL",0.341492115547701,0.0370916954605612,-0.426733600991561,-0.261769820842946,"IMR_consensus",0.82,0.138,0.022,0.02
"90","c1727ac9-43ce-4f5f-b785-7d9f85f944bb","C2",-0.503184810537725,1.04998232133204,0.344444244666888,-0.630067253011984,0.563986583234001,"nonAngiogenic",0.000119363376055122,0.999880636623945,"IMR",0.573817793387215,0.818779203773643,0.498225259583708,0.379602119873933,"C1_immL",0.426518772646673,-0.128444972545633,-0.443246991810133,-0.0531367310509243,"IMR_consensus",0.96,0.024,0.006,0.01
"91","2e2a3b0d-9b35-47ef-bfa8-98c2519cff9c","C1",1.36713026649238,0.546023910204472,-1.50185685801035,-0.292996429980289,-0.369115934922628,"Angiogenic",0.809246255332993,0.190753744667007,"IMR",0.537820150380496,0.778930776090141,0.723013132318449,0.339756022591672,"C4_mescL",0.392916298488344,-0.486333454387411,-0.120635307757542,0.58372034064155,"MES_consensus",0.274,0.024,0.042,0.66
"92","3f97103b-9c36-40df-b3d3-88e9b118f5ce","C1",2.36786561195717,-0.205102478942059,-2.09045619887013,-0.0859530759580057,-0.999453908701533,"Angiogenic",0.999801305520346,0.000198694479654544,"MES",0.62631107022774,0.567372372197855,0.820335148770844,0.484927399759813,"C4_mescL",0.0541136885241041,-0.365766114777205,0.19389926048048,0.518105477900405,"MES_consensus",0.024,0.034,0.054,0.888
