"sample","assigned_subtype","max_score","score","risk","subtype.subtype.score","subtype.subtype","subtype.Angiogenic.proba","subtype.nonAngiogenic.proba"
"cf8f83cf-db75-479f-8f27-f0d74f262c91.rna_seq.augmented_star_gene_counts.tsv","Angiogenic",1,-0.267543738994067,1,-0.267543738994067,"Angiogenic",0.575544168934619,0.424455831065381
"253e8a92-35ff-45b4-bf43-8f52d62ca993.rna_seq.augmented_star_gene_counts.tsv","Angiogenic",1,-0.282059279054954,1,-0.282059279054954,"Angiogenic",0.61479453984576,0.38520546015424
"85db4a2d-ca76-4a24-8f69-c4ae6a781879.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999969642730787,0.685916951319613,0,0.685916951319613,"nonAngiogenic",3.03572692129359e-05,0.999969642730787
"bc3bc9f5-e99c-4384-a528-5dc71d1a5a19.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999982444387355,0.734687755959337,0,0.734687755959337,"nonAngiogenic",1.755561264446e-05,0.999982444387355
"80fe180c-eb5d-4f12-88fb-112e36a48e46.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999945141860007,0.633222221706585,0,0.633222221706585,"nonAngiogenic",5.48581399927732e-05,0.999945141860007
"be93160b-4c67-48f1-8bdf-23d29b8c815d.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999927162365288,0.607976355851814,0,0.607976355851814,"nonAngiogenic",7.28376347121038e-05,0.999927162365288
"1521da11-ee78-464f-830f-2111e5713ee9.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999799238571911,0.517677923707168,0,0.517677923707168,"nonAngiogenic",0.000200761428088948,0.999799238571911
"3357f780-0eed-4559-9608-c02191b5fad3.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999977546800816,0.712775578766286,0,0.712775578766286,"nonAngiogenic",2.24531991845714e-05,0.999977546800816
"dc82e1cb-e108-4727-ba00-1beced69a2f3.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.674742929080862,-0.175445460245056,0,-0.175445460245056,"nonAngiogenic",0.325257070919138,0.674742929080862
"765e86db-4d7e-4b17-9051-3d7ee32df82a.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.718116418328949,-0.157152537718538,0,-0.157152537718538,"nonAngiogenic",0.281883581671051,0.718116418328949
"0b5a3a02-abbb-405e-b392-4944e778e2be.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.961226633341691,0.0454678091805167,0,0.0454678091805167,"nonAngiogenic",0.0387733666583091,0.961226633341691
"68faaf7b-ec8b-4e35-b86d-54f927585c61.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999825843298632,0.530339889322029,0,0.530339889322029,"nonAngiogenic",0.000174156701368156,0.999825843298632
"c2be3377-97dd-42be-887d-c9bf57034c98.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999930490058039,0.612140925253405,0,0.612140925253405,"nonAngiogenic",6.95099419606924e-05,0.999930490058039
"bd47a9d9-3e0e-4eef-ae47-887016a2df2d.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",1.16515134954645,1.16515134954645,0,1.16515134954645,"nonAngiogenic",1.39662102558493e-07,0.999999860337897
"7d0b634a-b842-4f7c-afd3-9ba129e38da1.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999982324915945,0.734083780911709,0,0.734083780911709,"nonAngiogenic",1.76750840546186e-05,0.999982324915945
"a0a073aa-4198-4139-b0d3-ce95e1fa4327.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999929619077337,0.611031949397588,0,0.611031949397588,"nonAngiogenic",7.03809226624331e-05,0.999929619077337
"1fbf116b-6325-42ef-94d2-dfdda4aa8d9f.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999961431114186,0.664596622514004,0,0.664596622514004,"nonAngiogenic",3.85688858142288e-05,0.999961431114186
"1a807944-1fce-4a18-ae2b-f19a8f13e4d7.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999997470886491,0.907225095117513,0,0.907225095117513,"nonAngiogenic",2.52911350860743e-06,0.999997470886491
"14ad7b5f-80d5-4271-b46c-bbed630b59bf.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999877954337684,0.562007387175209,0,0.562007387175209,"nonAngiogenic",0.000122045662316303,0.999877954337684
"0328d523-1d48-483a-abc6-40787ed24b72.rna_seq.augmented_star_gene_counts.tsv","Angiogenic",1,-1.31959652255628,1,-1.31959652255628,"Angiogenic",0.999994543005488,5.45699451230672e-06
"57904f56-c3b6-4e82-84f2-70b47173d7bc.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999979423472976,0.72054827469882,0,0.72054827469882,"nonAngiogenic",2.0576527024522e-05,0.999979423472976
"62c68df4-4b67-4c05-9cf4-f0f2e878b59e.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.953728696712164,0.029027342271257,0,0.029027342271257,"nonAngiogenic",0.0462713032878361,0.953728696712164
"4ca1b467-0af2-4867-bd68-28bcb2cb1264.rna_seq.augmented_star_gene_counts.tsv","Angiogenic",1,-0.738639427886068,1,-0.738639427886068,"Angiogenic",0.996296288898551,0.00370371110144853
"a08f5098-e161-40dd-b807-216cf71ebcce.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999989035343581,0.776604170445659,0,0.776604170445659,"nonAngiogenic",1.09646564188845e-05,0.999989035343581
"dca2da37-67cd-408e-a2da-325550471381.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.953996483801112,0.0295692042766795,0,0.0295692042766795,"nonAngiogenic",0.0460035161988877,0.953996483801112
"37cd0a64-830c-417b-8df6-71408fa87ecd.rna_seq.augmented_star_gene_counts.tsv","Angiogenic",1,-0.876556138705619,1,-0.876556138705619,"Angiogenic",0.999210605407771,0.000789394592228584
"03c8e4fe-1e07-4ea3-a154-c17c2e8af508.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.986120024671225,0.13922513053506,0,0.13922513053506,"nonAngiogenic",0.0138799753287753,0.986120024671225
"b6984d71-6903-423e-a1b0-e98ccc3be29f.rna_seq.augmented_star_gene_counts.tsv","Angiogenic",1,-0.77839004251781,1,-0.77839004251781,"Angiogenic",0.997626685466831,0.00237331453316856
"ac2d95d8-5495-476e-860c-5c646b3b740e.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.525828137012198,-0.231218869773797,0,-0.231218869773797,"nonAngiogenic",0.474171862987802,0.525828137012198
"109c4aee-66f6-4015-8fab-969bd538fd61.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.73221691769909,-0.150851137706146,0,-0.150851137706146,"nonAngiogenic",0.267783082300909,0.73221691769909
"7370550b-9232-4382-ba1c-5d3ff2a69da1.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.99998477354423,0.747363364066908,0,0.747363364066908,"nonAngiogenic",1.52264557698351e-05,0.99998477354423
"d9b8df95-099e-400e-895d-9f2d5ce4f348.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999955374344013,0.651606888192015,0,0.651606888192015,"nonAngiogenic",4.46256559866749e-05,0.999955374344013
"fa7c3641-365e-469d-86fd-2e6de18e49fc.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999859466555686,0.549445129655216,0,0.549445129655216,"nonAngiogenic",0.000140533444314061,0.999859466555686
"03752bc9-46d3-4f39-8313-3050134be0db.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.998582579759776,0.343522156630752,0,0.343522156630752,"nonAngiogenic",0.00141742024022379,0.998582579759776
"21d6ea46-7964-4c21-8829-13f2cfd99829.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.994152425061515,0.216924696601233,0,0.216924696601233,"nonAngiogenic",0.00584757493848499,0.994152425061515
"c3955ac8-3d67-448a-9cdd-683afd745ffa.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999981375606941,0.729424905742511,0,0.729424905742511,"nonAngiogenic",1.86243930587396e-05,0.999981375606941
"cad2eb6b-0dff-4e52-9d0e-baf5f4997089.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999951701510531,0.64456342800737,0,0.64456342800737,"nonAngiogenic",4.82984894690795e-05,0.999951701510531
"91ce2bbd-b743-4250-98c3-42fec28b9d49.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.981766328935092,0.114536068463442,0,0.114536068463442,"nonAngiogenic",0.0182336710649075,0.981766328935092
"6ec47cac-85ce-4536-a51d-346a0e281261.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999995144628143,0.849144576457851,0,0.849144576457851,"nonAngiogenic",4.8553718568378e-06,0.999995144628143
"fdf2c36f-0cee-44d6-8d80-2717b9d044bb.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.822752808240411,-0.103724578259226,0,-0.103724578259226,"nonAngiogenic",0.177247191759589,0.822752808240411
"5e46819c-e79e-496f-9903-82b5c155a78b.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999910167982832,0.589300156274814,0,0.589300156274814,"nonAngiogenic",8.98320171676073e-05,0.999910167982832
"5257902c-d131-4599-aa89-6a318efb0586.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.99985714220647,0.547984119741482,0,0.547984119741482,"nonAngiogenic",0.00014285779353065,0.99985714220647
"50c62016-a463-4dba-a179-146df17fb5dd.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999990227605495,0.78685538488842,0,0.78685538488842,"nonAngiogenic",9.77239450531041e-06,0.999990227605495
"f9e43abb-04fc-45c2-9a74-61a2bea4eeec.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999990158238631,0.786225508353309,0,0.786225508353309,"nonAngiogenic",9.84176136898144e-06,0.999990158238631
"b4388ff2-9482-41b4-a80b-a361ec3ef4d8.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.667411238846096,-0.178403390866827,0,-0.178403390866827,"nonAngiogenic",0.332588761153904,0.667411238846096
"6670929c-6c96-4256-affa-910687f99a45.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999996386364444,0.875447687375975,0,0.875447687375975,"nonAngiogenic",3.61363555622075e-06,0.999996386364444
"525a600e-544a-436f-926e-522ad287f188.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999857263782542,0.548059947458899,0,0.548059947458899,"nonAngiogenic",0.000142736217458333,0.999857263782542
"a2e43a42-ba42-4666-8431-47d4dc22dba2.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999963508720935,0.669527770077392,0,0.669527770077392,"nonAngiogenic",3.64912790652044e-05,0.999963508720935
"d59c9b4d-960f-4fd7-9a78-6b3bd9d31e06.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999990954816546,0.793741655646478,0,0.793741655646478,"nonAngiogenic",9.04518345363917e-06,0.999990954816546
"d7735ff1-203e-4a8b-b189-e36fa25da887.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999734289837086,0.492712246260876,0,0.492712246260876,"nonAngiogenic",0.000265710162913993,0.999734289837086
"6311e779-54f1-4b2e-b3f0-488145efbd02.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999989787895505,0.782936031473519,0,0.782936031473519,"nonAngiogenic",1.02121044946752e-05,0.999989787895505
"6f9bb9a5-b2d8-42c1-94fc-05eb778c1f0d.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999845817741961,0.541189821520254,0,0.541189821520254,"nonAngiogenic",0.000154182258038565,0.999845817741961
"d905f784-10c0-466f-b2a9-58b12bf69e1d.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999880598953187,0.563958480180235,0,0.563958480180235,"nonAngiogenic",0.000119401046812534,0.999880598953187
"ad4b3bef-a8f4-47ca-b0a2-e7a7dbb0ecdc.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999969679945338,0.686026187504627,0,0.686026187504627,"nonAngiogenic",3.03200546614951e-05,0.999969679945338
"807a3beb-0dfc-42b6-9995-1c93b73ce349.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.99945505389773,0.428724022980298,0,0.428724022980298,"nonAngiogenic",0.000544946102269526,0.99945505389773
"c3482424-68d5-43cd-a75c-a1cefa68e6d0.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.87142249375511,-0.0700202947417846,0,-0.0700202947417846,"nonAngiogenic",0.12857750624489,0.87142249375511
"13e069ad-b3f9-48e6-93f8-24060058ed43.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999991075648392,0.794939283644077,0,0.794939283644077,"nonAngiogenic",8.92435160791811e-06,0.999991075648392
"24fb0a8d-34f2-4cac-9b8c-03c2503a34fd.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.857934525522561,-0.0802927549007054,0,-0.0802927549007054,"nonAngiogenic",0.142065474477439,0.857934525522561
"8b8aae66-3fb7-4875-81e3-601ccbc3bb82.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.57737030605898,-0.212644435492945,0,-0.212644435492945,"nonAngiogenic",0.42262969394102,0.57737030605898
"4793d6ae-2289-4825-9d9b-5b217a0837e5.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999993391130965,0.821687724502804,0,0.821687724502804,"nonAngiogenic",6.60886903546933e-06,0.999993391130965
"4d8ce68c-cba9-44e2-be95-477c938fdd73.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.991164431886848,0.179900258641029,0,0.179900258641029,"nonAngiogenic",0.00883556811315243,0.991164431886848
"03462bef-e22d-42c1-8360-f2a3404e698d.rna_seq.augmented_star_gene_counts.tsv","Angiogenic",1,-0.41384900684563,1,-0.41384900684563,"Angiogenic",0.875168658671122,0.124831341328878
"9ae61124-172b-4d16-aadc-bc7c096002cf.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999992998834106,0.816552661373778,0,0.816552661373778,"nonAngiogenic",7.00116589444166e-06,0.999992998834106
"2458e827-5ac6-4d31-8ad4-b335e7f787cd.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.983453154240253,0.123333479212163,0,0.123333479212163,"nonAngiogenic",0.0165468457597467,0.983453154240253
"00d52735-8d5a-405b-a26f-52a4f1ab6df8.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",1.06444487444496,1.06444487444496,0,1.06444487444496,"nonAngiogenic",4.32730844668772e-07,0.999999567269155
"94e50abd-1c5d-4267-b36e-25d229716049.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.988770424979753,0.15833364314163,0,0.15833364314163,"nonAngiogenic",0.0112295750202474,0.988770424979753
"532e54f3-48e3-466f-8d1c-61f62fe31cc4.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.860260797347314,-0.0785813799818684,0,-0.0785813799818684,"nonAngiogenic",0.139739202652686,0.860260797347314
"88e85e7b-16f4-484a-8f20-541f0900ff44.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999566564351369,0.449121522570037,0,0.449121522570037,"nonAngiogenic",0.000433435648631214,0.999566564351369
"7de8593c-b0fc-4a23-a1e9-9a066502777b.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999890126363938,0.57136451306796,0,0.57136451306796,"nonAngiogenic",0.000109873636062505,0.999890126363938
"f6e55165-bb0d-4bb1-9f72-f29d355b7b8d.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.990714096366967,0.175432895677696,0,0.175432895677696,"nonAngiogenic",0.00928590363303293,0.990714096366967
"d6472bd0-b4e2-4ed1-a892-e1702c195dc7.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999994338150842,0.835460554748927,0,0.835460554748927,"nonAngiogenic",5.66184915831669e-06,0.999994338150842
"06bfef84-bc96-4d26-a658-3da2432dd948.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999978641581525,0.717227061579376,0,0.717227061579376,"nonAngiogenic",2.13584184747901e-05,0.999978641581525
"e7ae8300-261d-4bea-9ecd-3d7f551daefc.rna_seq.augmented_star_gene_counts.tsv","Angiogenic",1,-0.452248316934909,1,-0.452248316934909,"Angiogenic",0.915185538190319,0.0848144618096806
"5d9a6911-c16e-4b16-8d56-2b99a9fbce3f.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999935088086021,0.618235835190952,0,0.618235835190952,"nonAngiogenic",6.49119139787805e-05,0.999935088086021
"4d444647-db80-41e2-b7dd-148690e2b3c2.rna_seq.augmented_star_gene_counts.tsv","Angiogenic",1,-0.350088002048131,1,-0.350088002048131,"Angiogenic",0.774071293248451,0.225928706751549
"ecf72b78-167b-4353-87bd-ca38c7c1d0a0.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999909083240659,0.588231193585446,0,0.588231193585446,"nonAngiogenic",9.0916759341288e-05,0.999909083240659
"3906ba4a-96da-4833-a237-b402ffe42da5.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.979010320377106,0.101750887319185,0,0.101750887319185,"nonAngiogenic",0.0209896796228939,0.979010320377106
"793b24af-b8e0-4ecd-a07a-5710a4cb67bc.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999989659833456,0.781826249579774,0,0.781826249579774,"nonAngiogenic",1.03401665437806e-05,0.999989659833456
"f5f0cecd-ef58-47e5-a8e9-0788d7f00248.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.996555286981115,0.264264050061428,0,0.264264050061428,"nonAngiogenic",0.00344471301888529,0.996555286981115
"7ac150f1-a758-4259-b65d-52e51bc3fb1f.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999917858636905,0.597270848807895,0,0.597270848807895,"nonAngiogenic",8.21413630949944e-05,0.999917858636905
"0328fb2d-b622-4d82-b5a5-674d30212caa.rna_seq.augmented_star_gene_counts.tsv","Angiogenic",1,-0.688555527307803,1,-0.688555527307803,"Angiogenic",0.993518423112636,0.00648157688736428
"1e36ddde-f989-45b5-a887-d7c6ac41aaeb.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999993198307134,0.819126701393808,0,0.819126701393808,"nonAngiogenic",6.80169286576113e-06,0.999993198307134
"1730a0a1-8a5a-4532-a35e-4e4db4a4b4b6.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999983931836207,0.742571877612752,0,0.742571877612752,"nonAngiogenic",1.60681637926837e-05,0.999983931836207
"861aa222-1133-4423-9746-6a0d1b8e5163.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999963173288025,0.668712913852768,0,0.668712913852768,"nonAngiogenic",3.68267119748604e-05,0.999963173288025
"8e1e205e-342c-4434-a78d-fc206a85003d.rna_seq.augmented_star_gene_counts.tsv","Angiogenic",1,-0.404675140292782,1,-0.404675140292782,"Angiogenic",0.863472324297762,0.136527675702238
"1155a6cd-3dce-40d1-a498-d9843ab20901.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999913057325572,0.592211697609204,0,0.592211697609204,"nonAngiogenic",8.69426744279272e-05,0.999913057325572
"de46493c-07c7-4884-9361-8ab7d5cd0a72.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999229658615688,0.397879345487697,0,0.397879345487697,"nonAngiogenic",0.000770341384312512,0.999229658615688
"9502e51f-a360-4ca0-92fa-70f78ecf9b04.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999949668811046,0.640892165848788,0,0.640892165848788,"nonAngiogenic",5.03311889535066e-05,0.999949668811046
"d34ab5f4-ced0-436d-be8e-28f8f58e228d.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999928387922542,0.609487568695071,0,0.609487568695071,"nonAngiogenic",7.16120774578812e-05,0.999928387922542
"0538f774-31e5-4f0f-868e-c651a2551cb3.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999983027128607,0.737693928552683,0,0.737693928552683,"nonAngiogenic",1.69728713930234e-05,0.999983027128607
"412e9725-b56c-4b7b-b6cb-6d32ccddb96d.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999926725500436,0.607443805389035,0,0.607443805389035,"nonAngiogenic",7.3274499563686e-05,0.999926725500436
"676462aa-e44e-4f39-a9cb-222e8815bdfc.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.99997245494823,0.694574087407842,0,0.694574087407842,"nonAngiogenic",2.75450517700608e-05,0.99997245494823
"68021dd4-be26-40e0-b69d-de199b6ea838.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999820962169818,0.527877948726225,0,0.527877948726225,"nonAngiogenic",0.000179037830181611,0.999820962169818
"ad063208-3c51-45f6-88c8-0a802df75182.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.92332430355248,-0.0188339387936366,0,-0.0188339387936366,"nonAngiogenic",0.0766756964475204,0.92332430355248
"fb2b534e-f659-4f1f-8f03-7be4818b3547.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999979448814305,0.720658016161343,0,0.720658016161343,"nonAngiogenic",2.055118569526e-05,0.999979448814305
"ba7d73f8-16bf-493c-bb33-9121ceda8a89.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999950663230519,0.64266928699572,0,0.64266928699572,"nonAngiogenic",4.93367694813714e-05,0.999950663230519
"876a27db-292d-49f1-80b9-da35cb0cb186.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999970647721498,0.688915003381585,0,0.688915003381585,"nonAngiogenic",2.9352278502035e-05,0.999970647721498
"278dc83a-1488-4a81-8e24-56b784c77796.rna_seq.augmented_star_gene_counts.tsv","Angiogenic",1,-2.25682022843133,1,-2.25682022843133,"Angiogenic",0.999999999853387,1.46612977139149e-10
"23d2011e-aab7-4dda-b818-55d6fa86503b.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999954995542413,0.650854145009598,0,0.650854145009598,"nonAngiogenic",4.500445758702e-05,0.999954995542413
"f691c28c-5b0d-4b28-8b05-030dd07a2b13.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.500217214561684,-0.240349739616816,0,-0.240349739616816,"nonAngiogenic",0.499782785438316,0.500217214561684
"22a0a810-bcf2-4e89-aa7d-bcbdbf88fb82.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999968334013348,0.682158264121768,0,0.682158264121768,"nonAngiogenic",3.16659866520123e-05,0.999968334013348
"037a7fa8-e684-4548-805c-845c3df9e188.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.99999122499285,0.796442123317204,0,0.796442123317204,"nonAngiogenic",8.77500715036089e-06,0.99999122499285
"e5122ef6-16e7-4c8b-882c-737ace21f6a1.rna_seq.augmented_star_gene_counts.tsv","Angiogenic",1,-1.99088836919961,1,-1.99088836919961,"Angiogenic",0.999999997095268,2.90473184675264e-09
"1c955b7d-6c23-4f92-83d5-d5420d3e6d22.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.994681341407325,0.225414585834388,0,0.225414585834388,"nonAngiogenic",0.00531865859267534,0.994681341407325
"b44c4388-8fd4-4d11-90f9-bd7497707b73.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999974933828405,0.702972112377916,0,0.702972112377916,"nonAngiogenic",2.50661715952204e-05,0.999974933828405
"ba187e93-15e0-4681-9c0f-f4d346cfe1a8.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999958781167234,0.658679028890435,0,0.658679028890435,"nonAngiogenic",4.12188327656924e-05,0.999958781167234
"767664c5-0307-4a70-aaea-6601aa45e546.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.965445610305327,0.0561163522006425,0,0.0561163522006425,"nonAngiogenic",0.0345543896946727,0.965445610305327
"78c61237-b889-4cb8-bb8e-eacd33b3538f.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.998371662702314,0.33115016015327,0,0.33115016015327,"nonAngiogenic",0.00162833729768582,0.998371662702314
"d94d6def-9d09-4ef8-8fd7-7866664d20dd.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.986778937871604,0.143615679286795,0,0.143615679286795,"nonAngiogenic",0.013221062128396,0.986778937871604
"04f0900d-efc7-498d-a8eb-aea677094877.rna_seq.augmented_star_gene_counts.tsv","Angiogenic",1,-1.00073882940381,1,-1.00073882940381,"Angiogenic",0.999804151361547,0.000195848638453375
"ce797402-bbd4-4ad0-8b02-b44d6b30f70e.rna_seq.augmented_star_gene_counts.tsv","Angiogenic",1,-1.05943512495003,1,-1.05943512495003,"Angiogenic",0.999898678100554,0.000101321899445929
"72e3b5ff-0679-4d43-a7c2-697635faa1fc.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.996469393699436,0.262063145450473,0,0.262063145450473,"nonAngiogenic",0.00353060630056351,0.996469393699436
"1d39253a-1714-4371-942f-98acaf24a4f9.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.505071999605339,-0.238620391255202,0,-0.238620391255202,"nonAngiogenic",0.494928000394661,0.505071999605339
"bf0b1fa1-16b5-44ed-bbdd-535835f2c4e9.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999247875517722,0.40001212184802,0,0.40001212184802,"nonAngiogenic",0.000752124482278112,0.999247875517722
"3245bf16-6e24-4585-86c3-6eebac80d2c9.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999985426003852,0.751263444754011,0,0.751263444754011,"nonAngiogenic",1.45739961484203e-05,0.999985426003852
"21ff9928-00f0-4b96-8d70-35e9bfad5d40.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999954157932556,0.649211920926825,0,0.649211920926825,"nonAngiogenic",4.58420674434685e-05,0.999954157932556
"846a9737-f1d2-4c15-8023-360f22805491.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.997870943389432,0.30722927628889,0,0.30722927628889,"nonAngiogenic",0.00212905661056761,0.997870943389432
"62bea110-bff8-4d67-a920-77d3f2d85d13.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.980983298818775,0.110720645819725,0,0.110720645819725,"nonAngiogenic",0.0190167011812248,0.980983298818775
"0b6de433-c314-478c-93bc-2961355b43ce.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999593800585855,0.454903256696099,0,0.454903256696099,"nonAngiogenic",0.00040619941414443,0.999593800585855
"e4345410-d8f9-498c-b4fe-d6e951bd1f9c.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999982334256929,0.734130855932849,0,0.734130855932849,"nonAngiogenic",1.7665743070675e-05,0.999982334256929
"d779f8e6-b653-4d7e-bfa4-729b9caf329d.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999998413569081,0.948756788903331,0,0.948756788903331,"nonAngiogenic",1.58643091897682e-06,0.999998413569081
"eb300488-c9f0-4cb4-9bf5-00fc749360b9.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.993065389568184,0.201644334819409,0,0.201644334819409,"nonAngiogenic",0.00693461043181571,0.993065389568184
"59fd8143-0e82-4c16-acb3-c54e518248fb.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.799469725043965,-0.117271585550624,0,-0.117271585550624,"nonAngiogenic",0.200530274956035,0.799469725043965
"cac17859-2779-4a77-98b7-3c6e392f0f1e.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999994546677646,0.838802243637854,0,0.838802243637854,"nonAngiogenic",5.45332235417461e-06,0.999994546677646
