"sample","assigned_subtype","max_score","C1_immL","C2_diffL","C3_profL","C4_mescL"
"0b5a3a02-abbb-405e-b392-4944e778e2be.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.250443741363871,0.250443741363871,-0.21272981834698,-0.244404603761053,0.213677627014108
"68faaf7b-ec8b-4e35-b86d-54f927585c61.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.440939329154386,-0.556953084691887,0.416689406004031,0.440939329154386,-0.349937508524934
"c2be3377-97dd-42be-887d-c9bf57034c98.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.0587356157475269,0.0239823452316707,0.0587356157475269,-0.106093104143563,-0.128213974368858
"bd47a9d9-3e0e-4eef-ae47-887016a2df2d.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.307462379647378,-0.0559874690878469,0.307462379647378,-0.234888553162973,-0.309264157321362
"7d0b634a-b842-4f7c-afd3-9ba129e38da1.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.163530701624334,0.163530701624334,0.0855130294735173,-0.398674483907889,-0.171056587772724
"a0a073aa-4198-4139-b0d3-ce95e1fa4327.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.216488647492384,-0.186706884588698,0.216488647492384,-0.0820622038511947,-0.226137745147459
"1fbf116b-6325-42ef-94d2-dfdda4aa8d9f.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.417220737977619,0.417220737977619,-0.142877909810488,-0.524688506312899,0.0649183385421918
"1a807944-1fce-4a18-ae2b-f19a8f13e4d7.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.160724453420089,0.00804360911619412,0.160724453420089,-0.228758606477171,-0.252638430107399
"14ad7b5f-80d5-4271-b46c-bbed630b59bf.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.505516077284831,-0.664602248803544,0.498551317032028,0.505516077284831,-0.398047790040505
"0328d523-1d48-483a-abc6-40787ed24b72.rna_seq.augmented_star_gene_counts.tsv","C4_mescL",0.608249171228124,0.174938916992344,-0.437461929679073,0.134549927945773,0.608249171228124
"57904f56-c3b6-4e82-84f2-70b47173d7bc.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.525305972888188,-0.58676240785658,0.525305972888188,0.410416283662371,-0.474218300587702
"62c68df4-4b67-4c05-9cf4-f0f2e878b59e.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.500752418116153,0.500752418116153,-0.44143462349699,-0.278808866524733,0.373075292219923
"4ca1b467-0af2-4867-bd68-28bcb2cb1264.rna_seq.augmented_star_gene_counts.tsv","C4_mescL",0.374014962371681,0.228358453473132,-0.324840422483916,0.0620010318877022,0.374014962371681
"a08f5098-e161-40dd-b807-216cf71ebcce.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.105794665155011,0.0148707471697218,0.105794665155011,-0.1846626794684,-0.192805474342172
"dca2da37-67cd-408e-a2da-325550471381.rna_seq.augmented_star_gene_counts.tsv","C4_mescL",0.292907402904705,0.279097676473553,-0.308330292155452,-0.0490598109391957,0.292907402904705
"37cd0a64-830c-417b-8df6-71408fa87ecd.rna_seq.augmented_star_gene_counts.tsv","C4_mescL",0.396719308753847,-0.159663569026764,-0.219440721271767,0.394849531202742,0.396719308753847
"03c8e4fe-1e07-4ea3-a154-c17c2e8af508.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.584881362566198,0.584881362566198,-0.515135280710171,-0.296054512136541,0.514193941514503
"b6984d71-6903-423e-a1b0-e98ccc3be29f.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.597691596045617,0.597691596045617,-0.568503671541226,-0.367071218042616,0.591834224868494
"ac2d95d8-5495-476e-860c-5c646b3b740e.rna_seq.augmented_star_gene_counts.tsv","C4_mescL",0.341564095645315,-0.0293168784803971,-0.200565848117239,0.170021067707252,0.341564095645315
"109c4aee-66f6-4015-8fab-969bd538fd61.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.398688123802803,-0.167046755187608,-0.149507047489596,0.398688123802803,0.281623799837507
"7370550b-9232-4382-ba1c-5d3ff2a69da1.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.350477867082032,-0.110762470125665,0.350477867082032,-0.140095805435795,-0.403911758775493
"d9b8df95-099e-400e-895d-9f2d5ce4f348.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.603312048178481,0.603312048178481,-0.251673203809179,-0.601116840525907,0.102573195827378
"fa7c3641-365e-469d-86fd-2e6de18e49fc.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.0939017067659809,0.0939017067659809,0.0576201836063427,-0.309317753212788,-0.0642680713781631
"03752bc9-46d3-4f39-8313-3050134be0db.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.099440104511255,-0.163034921096173,0.099440104511255,0.0212913570509361,-0.0862058408402175
"21d6ea46-7964-4c21-8829-13f2cfd99829.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.564875343221269,0.564875343221269,-0.377144382523766,-0.468832469473322,0.235835265651779
"c3955ac8-3d67-448a-9cdd-683afd745ffa.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.504254387005332,0.504254387005332,-0.178031924621191,-0.534497592262028,-0.021350957461319
"cad2eb6b-0dff-4e52-9d0e-baf5f4997089.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.263984821169117,0.263984821169117,-0.028183657343872,-0.427593952189203,-0.0996029604502352
"91ce2bbd-b743-4250-98c3-42fec28b9d49.rna_seq.augmented_star_gene_counts.tsv","C4_mescL",0.38899297545412,0.248110133255843,-0.32067276711012,-0.0100336253061563,0.38899297545412
"6ec47cac-85ce-4536-a51d-346a0e281261.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.281167456396814,0.281167456396814,0.0575500567501215,-0.450658940358077,-0.159178018419789
"fdf2c36f-0cee-44d6-8d80-2717b9d044bb.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.774790360745569,0.774790360745569,-0.63606852535453,-0.49916500121573,0.521120413585335
"5e46819c-e79e-496f-9903-82b5c155a78b.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.572341035920367,0.572341035920367,-0.264586775275821,-0.589324780723863,0.0622167497909538
"5257902c-d131-4599-aa89-6a318efb0586.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.185042891539114,-0.160998944390741,-0.0440802888752046,0.185042891539114,0.159659491884263
"50c62016-a463-4dba-a179-146df17fb5dd.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.410371168996162,-0.46175188141594,0.410371168996162,0.377979130960782,-0.333848066396636
"f9e43abb-04fc-45c2-9a74-61a2bea4eeec.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.159727554939685,-0.105999626385487,0.159727554939685,0.0159852155399916,-0.210923035410353
"b4388ff2-9482-41b4-a80b-a361ec3ef4d8.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.524453514645096,-0.50132143894961,0.129125039965266,0.524453514645096,0.0397842376188302
"6670929c-6c96-4256-affa-910687f99a45.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.185446468264003,-0.0206865314933313,0.185446468264003,-0.123305836095906,-0.283889430860559
"525a600e-544a-436f-926e-522ad287f188.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.519039143533207,-0.61875485550607,0.429126470671742,0.519039143533207,-0.337928025832775
"a2e43a42-ba42-4666-8431-47d4dc22dba2.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.393646729215969,-0.347614797506864,0.393646729215969,0.116248302426122,-0.418994888004602
"d59c9b4d-960f-4fd7-9a78-6b3bd9d31e06.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.224303031021865,-0.209213971403664,0.129815930345796,0.224303031021865,-0.0626419586889096
"d7735ff1-203e-4a8b-b189-e36fa25da887.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.422981443812529,-0.412831360490562,0.206237450276464,0.422981443812529,-0.0981685475884073
"6311e779-54f1-4b2e-b3f0-488145efbd02.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.380105323710289,0.380105323710289,-0.0891847560226629,-0.465185947350006,-0.105942101611287
"6f9bb9a5-b2d8-42c1-94fc-05eb778c1f0d.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.25027279789827,-0.267946691732445,0.132333677221797,0.25027279789827,-0.0375246852445989
"d905f784-10c0-466f-b2a9-58b12bf69e1d.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.435807022173725,0.435807022173725,-0.188204099396591,-0.428536735795236,0.118677612188136
"ad4b3bef-a8f4-47ca-b0a2-e7a7dbb0ecdc.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.251464361326747,0.251464361326747,-0.127536140349785,-0.310381294366723,0.108164589053688
"807a3beb-0dfc-42b6-9995-1c93b73ce349.rna_seq.augmented_star_gene_counts.tsv","C4_mescL",0.577865119230473,0.253808125226096,-0.414546459746481,-0.0968502220930715,0.577865119230473
"c3482424-68d5-43cd-a75c-a1cefa68e6d0.rna_seq.augmented_star_gene_counts.tsv","C4_mescL",0.404642160322139,0.249147877217224,-0.310333429479774,-0.0827683649324232,0.404642160322139
"13e069ad-b3f9-48e6-93f8-24060058ed43.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.294660203530954,0.294660203530954,-0.0873773956827804,-0.477964156728323,-0.0587671165855192
"24fb0a8d-34f2-4cac-9b8c-03c2503a34fd.rna_seq.augmented_star_gene_counts.tsv","C4_mescL",0.463855909336212,-0.0422245186006654,-0.271479741159254,0.292318218748332,0.463855909336212
"8b8aae66-3fb7-4875-81e3-601ccbc3bb82.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.686905033714262,0.686905033714262,-0.524032940645179,-0.514362068045285,0.410095227222858
"4793d6ae-2289-4825-9d9b-5b217a0837e5.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.238680962857973,0.238680962857973,-0.100728926416394,-0.313682148935792,-0.0174068039354062
"4d8ce68c-cba9-44e2-be95-477c938fdd73.rna_seq.augmented_star_gene_counts.tsv","C4_mescL",0.288886747359494,0.102603292552024,-0.148291169375706,0.0354049417932311,0.288886747359494
"03462bef-e22d-42c1-8360-f2a3404e698d.rna_seq.augmented_star_gene_counts.tsv","C4_mescL",0.713428921321528,0.580905629718366,-0.665126099725877,-0.120820410027102,0.713428921321528
"9ae61124-172b-4d16-aadc-bc7c096002cf.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.428651446470193,-0.353560976260653,0.428651446470193,0.0913433369113348,-0.450202003878475
"2458e827-5ac6-4d31-8ad4-b335e7f787cd.rna_seq.augmented_star_gene_counts.tsv","C4_mescL",0.235786043422309,-0.123261728827028,-0.0726683987851895,0.133868748628598,0.235786043422309
"00d52735-8d5a-405b-a26f-52a4f1ab6df8.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.541165276978823,0.541165276978823,-0.213348357975214,-0.555640467196053,0.0354701760732522
"94e50abd-1c5d-4267-b36e-25d229716049.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.572245260136518,-0.505371449920829,0.199595636389731,0.572245260136518,-0.0410496343915124
"532e54f3-48e3-466f-8d1c-61f62fe31cc4.rna_seq.augmented_star_gene_counts.tsv","C4_mescL",0.262940850299188,-0.0229504575295185,-0.12831265072919,0.106422240738215,0.262940850299188
"88e85e7b-16f4-484a-8f20-541f0900ff44.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.0982924927204474,-0.159800709274536,0.00872664232686545,0.0982924927204474,0.071085350159824
"7de8593c-b0fc-4a23-a1e9-9a066502777b.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.238713523563922,-0.22801715958084,0.238713523563922,0.194223430374267,-0.22655131565682
"f6e55165-bb0d-4bb1-9f72-f29d355b7b8d.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.663962952859337,0.663962952859337,-0.515178276034282,-0.389724118299402,0.389098239860517
"d6472bd0-b4e2-4ed1-a892-e1702c195dc7.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.517960740673037,-0.522624582648868,0.517960740673037,0.314695948951211,-0.412043211780125
"06bfef84-bc96-4d26-a658-3da2432dd948.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.387332421091165,-0.327035902575568,0.387332421091165,0.118005921493509,-0.331165899669677
"e7ae8300-261d-4bea-9ecd-3d7f551daefc.rna_seq.augmented_star_gene_counts.tsv","C4_mescL",0.585388410833635,0.369890821536801,-0.543579652803864,-0.122932888751831,0.585388410833635
"5d9a6911-c16e-4b16-8d56-2b99a9fbce3f.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.305317112730766,-0.339035081216679,0.203476557429633,0.305317112730766,-0.151289785497827
"4d444647-db80-41e2-b7dd-148690e2b3c2.rna_seq.augmented_star_gene_counts.tsv","C4_mescL",0.680143055810892,0.321247323911922,-0.545475894856864,0.0270617738979855,0.680143055810892
"ecf72b78-167b-4353-87bd-ca38c7c1d0a0.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.38079087668942,0.38079087668942,-0.216552695699334,-0.291033251691644,0.0522225615722648
"3906ba4a-96da-4833-a237-b402ffe42da5.rna_seq.augmented_star_gene_counts.tsv","C4_mescL",0.0623820593869164,-0.033800326764439,0.0101903365933426,-0.1158148651133,0.0623820593869164
"793b24af-b8e0-4ecd-a07a-5710a4cb67bc.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.284725117920237,-0.0679520290826281,0.284725117920237,-0.213449232904171,-0.366098634231392
"f5f0cecd-ef58-47e5-a8e9-0788d7f00248.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.301778004779894,0.301778004779894,-0.25045109878628,-0.247540296993886,0.272453194404085
"7ac150f1-a758-4259-b65d-52e51bc3fb1f.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.192081165683297,-0.132208091422878,0.192081165683297,0.0253531546704779,-0.227859559490698
"0328fb2d-b622-4d82-b5a5-674d30212caa.rna_seq.augmented_star_gene_counts.tsv","C4_mescL",0.630125264643613,0.366995531451819,-0.529004682709706,-0.0431712310894718,0.630125264643613
"1e36ddde-f989-45b5-a887-d7c6ac41aaeb.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.544853608345244,0.544853608345244,-0.161670276420646,-0.636079671812268,-0.0350752121596698
"1730a0a1-8a5a-4532-a35e-4e4db4a4b4b6.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.222554620555517,-0.0397176690012632,0.222554620555517,-0.178171794476436,-0.289135378922211
"861aa222-1133-4423-9746-6a0d1b8e5163.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.408929268911216,-0.489671930875385,0.408929268911216,0.377010401902469,-0.352984394181102
"8e1e205e-342c-4434-a78d-fc206a85003d.rna_seq.augmented_star_gene_counts.tsv","C4_mescL",0.328514793355592,0.0940907379183148,-0.268277256681863,0.0781667536457067,0.328514793355592
"1155a6cd-3dce-40d1-a498-d9843ab20901.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.277186703266066,-0.320842945505655,0.277186703266066,0.237755525640037,-0.30136621338726
"de46493c-07c7-4884-9361-8ab7d5cd0a72.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.430408218333205,-0.371631909644592,0.164585952434273,0.430408218333205,-0.0691383292907848
"9502e51f-a360-4ca0-92fa-70f78ecf9b04.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.525342109320793,0.525342109320793,-0.159172173959971,-0.571317005983763,0.00588465096694994
"d34ab5f4-ced0-436d-be8e-28f8f58e228d.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.0570987541067022,0.0357350420761106,0.0570987541067022,-0.205816451492382,-0.125387106148034
"0538f774-31e5-4f0f-868e-c651a2551cb3.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.164800113626264,-0.0328089139678454,0.164800113626264,-0.223462101848502,-0.232685042965669
"412e9725-b56c-4b7b-b6cb-6d32ccddb96d.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.503433102245838,-0.559340362821205,0.332490402591166,0.503433102245838,-0.22301650723804
"676462aa-e44e-4f39-a9cb-222e8815bdfc.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.21176403871358,0.21176403871358,-0.0649691964448206,-0.212487101403723,-0.0254235039110916
"68021dd4-be26-40e0-b69d-de199b6ea838.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.409822206934997,-0.556974953001667,0.387684908618999,0.409822206934997,-0.323471738730778
"ad063208-3c51-45f6-88c8-0a802df75182.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.69434885810358,0.69434885810358,-0.57171112271985,-0.439789574969014,0.516061569299562
"fb2b534e-f659-4f1f-8f03-7be4818b3547.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.350365930979607,-0.196413745455839,0.350365930979607,0.0727807001417363,-0.450668873759807
"ba7d73f8-16bf-493c-bb33-9121ceda8a89.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.371465413970811,0.371465413970811,-0.0656914437600035,-0.455005470783938,-0.142079446457482
"876a27db-292d-49f1-80b9-da35cb0cb186.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.242785533408847,-0.240503149036608,0.210689023049127,0.242785533408847,-0.263343227199137
"278dc83a-1488-4a81-8e24-56b784c77796.rna_seq.augmented_star_gene_counts.tsv","C4_mescL",0.780071817011914,0.349806521055847,-0.608626314961952,0.09089040344437,0.780071817011914
"23d2011e-aab7-4dda-b818-55d6fa86503b.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.536641279659358,-0.594739151835752,0.342906390506218,0.536641279659358,-0.278386178042141
"f691c28c-5b0d-4b28-8b05-030dd07a2b13.rna_seq.augmented_star_gene_counts.tsv","C4_mescL",0.363918030161959,0.21234669944195,-0.30143287847987,0.0892195904473293,0.363918030161959
"22a0a810-bcf2-4e89-aa7d-bcbdbf88fb82.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.301646943180942,0.301646943180942,0.00936645722754737,-0.409907901057388,-0.198028219756498
"037a7fa8-e684-4548-805c-845c3df9e188.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.337018699778404,-0.17051395717073,0.337018699778404,-0.0933074076490159,-0.369729514953476
"e5122ef6-16e7-4c8b-882c-737ace21f6a1.rna_seq.augmented_star_gene_counts.tsv","C4_mescL",0.738415874465524,0.296360520213731,-0.581273727581183,0.0415697295149535,0.738415874465524
"1c955b7d-6c23-4f92-83d5-d5420d3e6d22.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.369310607093931,-0.257288151675631,0.0138226260520975,0.369310607093931,0.0526184891740747
"b44c4388-8fd4-4d11-90f9-bd7497707b73.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.490190653869184,-0.49006897042515,0.490190653869184,0.125471095283562,-0.476889273705248
"ba187e93-15e0-4681-9c0f-f4d346cfe1a8.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.262362266713319,0.262362266713319,-0.119821000087548,-0.33094136031265,0.0336633347763947
"767664c5-0307-4a70-aaea-6601aa45e546.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.346773127034865,-0.306629507837009,0.0445876336997055,0.346773127034865,0.101716699382647
"78c61237-b889-4cb8-bb8e-eacd33b3538f.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.434048217028519,-0.533679791606127,0.303474637466022,0.434048217028519,-0.182210982487561
"d94d6def-9d09-4ef8-8fd7-7866664d20dd.rna_seq.augmented_star_gene_counts.tsv","C4_mescL",0.342465737177016,0.112314749470713,-0.294611596179911,0.104117913926333,0.342465737177016
"04f0900d-efc7-498d-a8eb-aea677094877.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.528529841717915,-0.401945538271766,-0.00333080328089906,0.528529841717915,0.204803689295055
"ce797402-bbd4-4ad0-8b02-b44d6b30f70e.rna_seq.augmented_star_gene_counts.tsv","C4_mescL",0.315515083944658,-0.0829782265764457,-0.150751613862849,0.290922279285744,0.315515083944658
"72e3b5ff-0679-4d43-a7c2-697635faa1fc.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.171659485953873,-0.130410516358978,0.0550455049908307,0.171659485953873,0.0948427853851491
"1d39253a-1714-4371-942f-98acaf24a4f9.rna_seq.augmented_star_gene_counts.tsv","C4_mescL",0.503037100514165,0.119669543893775,-0.3453292511497,0.154079218137502,0.503037100514165
"bf0b1fa1-16b5-44ed-bbdd-535835f2c4e9.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.569423358616559,-0.587740847927033,0.322191762258987,0.569423358616559,-0.157992162990814
"3245bf16-6e24-4585-86c3-6eebac80d2c9.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.191557423957586,0.191557423957586,-0.124455896026632,-0.254715919536481,0.120502467041863
"21ff9928-00f0-4b96-8d70-35e9bfad5d40.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.422313088961767,-0.413855835206348,0.281053168981484,0.422313088961767,-0.232774962490289
"846a9737-f1d2-4c15-8023-360f22805491.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.169347449636171,-0.21471314707958,0.10462800927424,0.169347449636171,-0.102876461099613
"62bea110-bff8-4d67-a920-77d3f2d85d13.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.575900529583746,-0.414442202427901,0.0590204968346918,0.575900529583746,0.155778497002188
"0b6de433-c314-478c-93bc-2961355b43ce.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.402407886231416,0.402407886231416,-0.268861474180679,-0.318492065139394,0.222550082135889
"e4345410-d8f9-498c-b4fe-d6e951bd1f9c.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.11860845781777,-0.152235163649087,0.11860845781777,0.0377063775404304,-0.156869466205678
"d779f8e6-b653-4d7e-bfa4-729b9caf329d.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.490121861350608,-0.564756438919958,0.490121861350608,0.365456150703048,-0.43015254443344
"eb300488-c9f0-4cb4-9bf5-00fc749360b9.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.160183664150205,0.160183664150205,-0.106392448419881,-0.130084270829009,0.054283075262568
"59fd8143-0e82-4c16-acb3-c54e518248fb.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.397037993037723,-0.3378657567473,0.073440461372445,0.397037993037723,0.0314168292581676
"cac17859-2779-4a77-98b7-3c6e392f0f1e.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.242669594302082,0.242669594302082,0.0598467483563,-0.483953108413443,-0.115196399660782
"8e3391f6-45fe-43c4-8b3d-2d247e75e223.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.498220067843651,0.498220067843651,-0.124663311400529,-0.493152327974238,-0.0384075719207937
"f08b0e14-26ec-4a08-8668-66d0137d72b1.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.324020694390794,-0.357864882014909,0.324020694390794,0.188214982535004,-0.248274627423305
"c5de138c-103d-4a75-a2eb-7279c1046d0d.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.50786825550698,-0.669897344964803,0.50786825550698,0.494811354322957,-0.460080030600808
"e2282ea0-e21f-439d-899b-55a42119cd50.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.319803941336591,0.319803941336591,-0.0874983014993732,-0.294365018413858,0.0409248738309721
"e0359ee9-8ff1-4f46-9d5e-6dd51f0d7d6a.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.228587959531025,-0.12294704755579,-0.0526691237753098,0.228587959531025,0.186163512688067
"e8725b9d-f94d-4206-bb2b-4f67ad48487a.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.246598198836918,-0.303700711053652,0.246598198836918,0.211612220752804,-0.274093243507707
"161a0325-0f8a-4d41-be34-6740025c4435.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.262495126887727,-0.0278942522668912,0.262495126887727,-0.136830384941556,-0.473229408206473
"2d1f87db-68ea-4a99-beab-ac630a5b407a.rna_seq.augmented_star_gene_counts.tsv","C4_mescL",0.573298126590086,0.276681858346726,-0.475217161598446,0.0770213731222906,0.573298126590086
"7477b82e-dc6c-4bf4-ba14-b7d33a867161.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.468225716539262,-0.185739786387385,-0.140293149532771,0.468225716539262,0.306505859224424
"4f1e300b-a17e-4226-ab42-802c382ac826.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.127237461674861,0.127237461674861,0.12132902401578,-0.167140603595002,-0.189319591633407
"b7b8a33a-46af-4ae9-aea3-a8d18d27c0ab.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.485811395835681,0.485811395835681,-0.348496301549634,-0.279897908351767,0.276068433724937
"6e7487d8-ad27-46b8-9a50-eab558676946.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.232138500689297,-0.212238618100734,0.232138500689297,0.0459532507427812,-0.199358628419611
"880f1d5d-52b1-494c-83ed-164437af010f.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.385410900752783,-0.334968835805317,0.385410900752783,0.193577388612467,-0.393209185579666
"e945ff79-76d6-4466-a346-82305415a268.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.131962499184572,0.131962499184572,0.120595212441009,-0.275727065702781,-0.185039259175795
"505c0f45-5452-4d4c-aecf-35d78b41a3b4.rna_seq.augmented_star_gene_counts.tsv","C4_mescL",0.620621741992492,0.450620689348428,-0.541957098227786,-0.135485372695303,0.620621741992492
"40578293-a4b2-449e-bcdb-f6ae9bfbc3e2.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.413042704731858,-0.495602838877259,0.384812079669744,0.413042704731858,-0.311949437502595
"c584aa52-c1dd-4397-8dea-0b7a36ab1f54.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.551625890299663,-0.583662964127077,0.349114248138915,0.551625890299663,-0.266964915818127
"2b12b5be-f274-4a43-b69b-24b736e2bcac.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.483612665799793,-0.528263344858056,0.483612665799793,0.387874800590667,-0.474474567526375
"216248b8-0db2-464b-ab1d-0253d71dc54d.rna_seq.augmented_star_gene_counts.tsv","C4_mescL",0.382648571072748,0.00540036056765684,-0.246755724808874,0.172974549735208,0.382648571072748
"30351cfc-3af6-45bb-9106-9a1fc6ae7bcc.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.412085317542684,-0.480374192725785,0.364976038631744,0.412085317542684,-0.299145060282405
"02d00dd6-708d-46a9-b885-d6d14eed564d.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.406681917650617,-0.418586284196106,0.230485404607128,0.406681917650617,-0.175836333121816
"86f6b100-9d37-4a8a-b3c5-03ec17f83559.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.251933622039522,-0.309381282505945,0.251933622039522,0.220931085913547,-0.194604680263072
"53eaeb7f-a3c6-46df-b1ff-fb40cb84912e.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.392594278360603,0.392594278360603,-0.0966943341577319,-0.509589439163104,-0.0393203329320437
"f6e1478c-72b3-45ae-a328-bba09df4a0a5.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.216968638395166,-0.0303338660799535,0.216968638395166,-0.170795280003321,-0.141833261180266
"7e2f7b6d-46d7-4b37-86d8-354da4408713.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.311078508794657,-0.329154534078981,0.311078508794657,0.200785998944391,-0.238495712328686
"51b41730-a7f8-4b00-9f17-808c5057077f.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.357131096968616,-0.226887791107975,0.357131096968616,-0.0772231546111741,-0.301987050995416
