file_name	case_id	file_id
201e24bd-7ad4-48e2-8a12-7af9ab368822.mirbase21.mirnas.quantification.txt	97ad0360-3be4-401a-a94c-7f2800a1b519	a2e648f1-c2ac-4aea-ae7f-5cb1bfb99fd5
201e24bd-7ad4-48e2-8a12-7af9ab368822.mirbase21.isoforms.quantification.txt	97ad0360-3be4-401a-a94c-7f2800a1b519	41b4be60-8757-4474-a8ba-619916f72b1e
7daa1443-4ed1-420a-bcca-98e60b42f59d.mirbase21.isoforms.quantification.txt	4261267c-7042-4c6e-83ed-12fb401003fc	1c5984df-9783-4f08-a9e6-263e9d7b1754
7daa1443-4ed1-420a-bcca-98e60b42f59d.mirbase21.mirnas.quantification.txt	4261267c-7042-4c6e-83ed-12fb401003fc	1ba7b9de-8b91-46f8-b67b-7d9fc6374510
66a1a1f5-8439-4d7b-b1e2-09492a19f24a.mirnaseq.isoforms.quantification.txt	e0502c47-3234-4609-a8d5-730a9e6eb5b8	8750b613-4b44-4e61-ad51-3f1caaf210d5
66a1a1f5-8439-4d7b-b1e2-09492a19f24a.mirnaseq.mirnas.quantification.txt	e0502c47-3234-4609-a8d5-730a9e6eb5b8	d5a28456-63d4-4513-9ddb-5c88253bb8d3
990ea311-990d-4c0c-9f02-f745307d013e.mirnaseq.isoforms.quantification.txt	0fc8777c-8f12-472f-a0ea-085139b35d1f	70e00801-8d95-4530-a358-215b9592d18c
990ea311-990d-4c0c-9f02-f745307d013e.mirnaseq.mirnas.quantification.txt	0fc8777c-8f12-472f-a0ea-085139b35d1f	e4896155-cbca-4115-8277-800b02172147
dde71bf7-8c91-4a6f-aa6f-615a6a2f8fda.mirbase21.mirnas.quantification.txt	778ce436-a825-4689-81c1-b7c965404163	af9ec356-9301-47b1-b6b8-8baf776aeedb
dde71bf7-8c91-4a6f-aa6f-615a6a2f8fda.mirbase21.isoforms.quantification.txt	778ce436-a825-4689-81c1-b7c965404163	43c68b48-27e0-42d3-836e-f13567ae1791
895e0ae3-9618-4668-8562-8031984fa460.mirbase21.mirnas.quantification.txt	9e18238f-ae85-4b75-ae87-d92da9731a40	b42e5562-d17a-4b3d-a676-1a18ccd4b884
a4e47184-7dc6-4f4b-a41c-42b6185f9db5.mirbase21.mirnas.quantification.txt	40635bf3-d8ba-4833-b623-547e55e5d07e	bd203703-c17e-4ba8-baf0-ce903700d341
b59ff5ba-775a-4fc3-8a39-1e6f3da99d1b.mirbase21.isoforms.quantification.txt	9e18238f-ae85-4b75-ae87-d92da9731a40	ecd489f9-5df1-4244-aa64-27088024bf69
827219c7-837c-44e5-9ac6-6530112ca91f.mirbase21.mirnas.quantification.txt	3e8a51bf-7e1f-4eab-af83-3c60d04db1bf	9f8cd1ab-2a7c-4701-813d-b22f302fa670
5ce230b0-d8b8-4718-aea5-83e3083a9dbe.mirnaseq.mirnas.quantification.txt	f4b56568-a74a-4a2e-89d9-11722ecf5948	73fe40ee-5824-4f43-ab8c-5b7d8126d396
7d8f9433-da28-46c7-b06a-d5cbb4c67041.mirnaseq.mirnas.quantification.txt	05eb8bd5-d31b-4595-921a-366e53ea5a8b	c246946a-2dc2-4cd9-950b-8a118805d0c6
7d8f9433-da28-46c7-b06a-d5cbb4c67041.mirnaseq.isoforms.quantification.txt	05eb8bd5-d31b-4595-921a-366e53ea5a8b	f7e83e16-cb60-4488-9af3-82db3a4266a2
c5580440-b191-46c0-baae-cf00393ab3fa.mirbase21.mirnas.quantification.txt	7e4e7914-ec23-4c55-98d6-3c5eecffa8e4	cc55f096-7de6-4dd0-bdef-030c1c98084e
3cf91aaa-a006-42af-9547-a227a7e21f75.mirbase21.isoforms.quantification.txt	5abb6d80-fc39-49a4-8db5-3db24543feb6	85f0d159-a737-4f27-8556-b554f74b98ad
c5580440-b191-46c0-baae-cf00393ab3fa.mirbase21.isoforms.quantification.txt	7e4e7914-ec23-4c55-98d6-3c5eecffa8e4	5dd38294-a856-49f6-8576-c2b7c44bd81f
68208daf-fbb4-4fde-ab16-33670694a00e.mirbase21.mirnas.quantification.txt	3ac45a71-c463-4f0f-b030-58c475a34418	c441b2f4-fc62-4e39-922d-b4a087ca235a
afc4a9bb-0dd1-42f1-8c4f-3cc912441a44.mirbase21.mirnas.quantification.txt	80f85c54-e12f-4afa-8fa5-5f3e083b6f95	a1002e85-1c89-4ffd-bd2e-3cc4be1c4982
b56790d6-3678-40bf-9e05-d5956086ae0d.mirbase21.isoforms.quantification.txt	a2319490-b85d-4219-a1b0-fa1ec432d5c8	0be5ed0b-55ed-49b2-aada-fe1e3c0d2f36
2faf0039-d422-46ea-8bea-fcd4d1d6a46b.mirbase21.isoforms.quantification.txt	b45c543a-40d9-423a-a7fa-98e4b325b487	93cecbbb-ac2f-48e5-8394-3608975e3503
b56790d6-3678-40bf-9e05-d5956086ae0d.mirbase21.mirnas.quantification.txt	a2319490-b85d-4219-a1b0-fa1ec432d5c8	11b1bb3b-5c4c-43dd-ac68-7d4d7fa466b1
ad304861-0a5c-4225-9a9a-445f306c40ac.mirbase21.isoforms.quantification.txt	70fe08bd-a0b4-4a88-b82e-813b176f8e40	3c50e862-4d74-4162-8eb2-18a6bc9b166a
4c1e41e7-725e-477d-95e5-17befad245a5.mirbase21.isoforms.quantification.txt	f6ebf3a7-31c6-4f4c-9a0b-74cf35bfedf6	03f72444-d095-4615-a516-1b7e6222bdb3
4c1e41e7-725e-477d-95e5-17befad245a5.mirbase21.mirnas.quantification.txt	f6ebf3a7-31c6-4f4c-9a0b-74cf35bfedf6	1a4121a4-48b3-4524-8f7e-ce162ca89af4
5e859806-0cf7-456b-a50b-92e574142dbd.mirbase21.isoforms.quantification.txt	b0585c7a-7205-4dac-9d54-6da89674accb	97607f3f-e016-4b4d-9476-bce9223f6cd3
3acb3de6-45b2-4bf6-bbdd-4fee94bbe9bb.mirnaseq.isoforms.quantification.txt	8d1dcf21-efd3-4fbe-ad44-f43a19239383	08a17f2f-717b-47a7-a293-0fa197f20e3d
a476e22c-6fa4-4a78-a525-9338cdda214c.mirbase21.isoforms.quantification.txt	fe0e3851-d8cb-4533-9536-b4826cd25f87	8e36b6af-d56a-44ae-bfa5-30c722523523
a5ace577-a313-4622-9151-3154a21c46ba.mirbase21.mirnas.quantification.txt	f4d95c8e-fb84-46ca-acc0-827015cc9d0a	d43fb380-ef52-46c3-9141-fa66985f79f9
a5ace577-a313-4622-9151-3154a21c46ba.mirbase21.isoforms.quantification.txt	f4d95c8e-fb84-46ca-acc0-827015cc9d0a	fa149c66-7aab-485f-b21e-00ae2090282c
8c6b3fc8-d4d9-49c8-9bc3-915c4b99ff87.mirbase21.isoforms.quantification.txt	1592af8e-8d11-4325-8a2b-e0c690b15b58	7fe549bf-7a5c-4779-9392-35a408e6973b
fd24d2f0-999d-44c5-a62e-141888de2c6d.mirbase21.mirnas.quantification.txt	a9d3a7b0-faf8-4e56-8600-d9e6882a4f23	9c4734f6-e7b3-4ee2-a421-a5e374d2ce74
627d040c-9a26-4ece-9a1b-f17bdac45a87.mirnaseq.mirnas.quantification.txt	1592af8e-8d11-4325-8a2b-e0c690b15b58	bd3bc699-df53-41f1-b17e-382e66970294
b11f9bbf-5c77-43aa-8c58-17edc9f181a5.mirbase21.mirnas.quantification.txt	48e66676-dbed-48a4-9a7f-a6d247b15c17	132d842d-b7d9-42d8-811a-85cf9580d8e5
0b1a587e-17cc-4553-bb7c-2ad09cf1c657.mirbase21.mirnas.quantification.txt	186d40cd-624c-4016-a497-b30c892d393c	6f8e3e33-1309-4de6-8b41-d989ba538b67
0b1a587e-17cc-4553-bb7c-2ad09cf1c657.mirbase21.isoforms.quantification.txt	186d40cd-624c-4016-a497-b30c892d393c	1a8fce69-d941-46a9-93ca-2ec52945ca36
a28f9f92-05d0-4e51-aba7-bdfbd6e5430d.mirbase21.mirnas.quantification.txt	6264e699-d40b-4ebc-b443-0a0edcb220dc	9395e22f-965b-4f1b-a83c-d48c98301777
b6315f3a-b332-4b8a-8f32-682a5153eb3d.mirbase21.isoforms.quantification.txt	f9793a4b-c0e7-4475-bf80-69543b7ee2f6	81b864a4-2c3a-4e8e-acc6-36b8ef972d99
e179cb5a-fec4-4633-a063-98a8360de051.mirbase21.mirnas.quantification.txt	42ebd30b-175e-4ece-a806-e55cb7e40e96	c0c08c65-e27c-49be-b958-602a73a32cf2
e179cb5a-fec4-4633-a063-98a8360de051.mirbase21.isoforms.quantification.txt	42ebd30b-175e-4ece-a806-e55cb7e40e96	6c93fadd-0796-43aa-a531-1ab2be7f2648
1c37ce94-fb8b-45b4-b93e-ee66cc4d58fe.mirbase21.mirnas.quantification.txt	1cc02c64-a34e-46ae-9bc7-5d50f2fefb31	739b154f-a457-4241-8b0d-819098d491b7
1c37ce94-fb8b-45b4-b93e-ee66cc4d58fe.mirbase21.isoforms.quantification.txt	1cc02c64-a34e-46ae-9bc7-5d50f2fefb31	3fcf9a75-c34f-44cc-8ee3-03d8416ac06c
b69419cc-f6e0-4d44-bd54-1342f70a7a85.mirbase21.mirnas.quantification.txt	19427350-619b-4b9c-a3ba-37f667bb2843	801e17be-92a0-4919-9916-772698483e0b
db912961-b914-487b-b71c-d66b572273f0.mirbase21.isoforms.quantification.txt	74dcdfb4-a637-4111-9a22-4b4bc7bbc8f7	6ea2175c-4fde-44aa-899e-fe7aaec0d874
db912961-b914-487b-b71c-d66b572273f0.mirbase21.mirnas.quantification.txt	74dcdfb4-a637-4111-9a22-4b4bc7bbc8f7	4e5b8999-66ab-4b2c-9eeb-4baf6c59b021
238a6bce-4789-4165-af73-63cb2d6cd888.mirbase21.mirnas.quantification.txt	f553e953-6464-421f-8933-26ca82cb79d3	6d2498c3-bf71-45c1-aeaf-60aec414cc6a
238a6bce-4789-4165-af73-63cb2d6cd888.mirbase21.isoforms.quantification.txt	f553e953-6464-421f-8933-26ca82cb79d3	fc2846cf-f814-4304-9dac-4a6d73993fec
f422d7b9-4f8f-4f7d-a6fd-2d0565afb8ef.mirbase21.mirnas.quantification.txt	09820a33-80b1-42d0-8366-a0ddaf94b122	66e5ff50-a921-4667-ba1f-f12267198f65
989b0cf1-2efd-4d8b-9d87-fd2ad199f8d7.mirbase21.mirnas.quantification.txt	8fe44099-b313-4bfd-a94a-27e72f2a818c	0ed8db01-fc31-4f6b-9181-f4d9f0f7c064
989b0cf1-2efd-4d8b-9d87-fd2ad199f8d7.mirbase21.isoforms.quantification.txt	8fe44099-b313-4bfd-a94a-27e72f2a818c	96ee0718-e3fc-4a76-ac66-6b6ccfc78ed1
336bdf94-2c7c-4f4e-a046-09421240e273.mirbase21.isoforms.quantification.txt	b0839f46-8c82-4619-be3d-c857a1759463	a289b7b7-ff73-4edf-9369-4436cddb6b23
38d3a4c2-6ccb-48f3-b672-1d61a7fc4d25.mirbase21.mirnas.quantification.txt	260723bf-9620-450d-bf31-f3a45543f9db	9b1f40a0-da2c-4b21-b6d4-c22f391f38ab
80f7de09-642a-40b2-8175-8bcd3f25ed5c.mirnaseq.mirnas.quantification.txt	bff84539-7862-45b2-b5fc-e77291fcca8b	6aa6a356-a793-4eb4-ac97-5f35a17977cc
80f7de09-642a-40b2-8175-8bcd3f25ed5c.mirnaseq.isoforms.quantification.txt	bff84539-7862-45b2-b5fc-e77291fcca8b	1e08bb1b-8568-481c-88c5-685d9f754194
017c892f-c964-4bb1-966b-959b87194658.mirbase21.mirnas.quantification.txt	d86adfac-56be-4a69-9315-5a90b4113e65	dcd54044-55e7-4dbb-9d69-7a38ed4ee094
32970028-8168-47b4-bf46-7e7658246b98.mirnaseq.isoforms.quantification.txt	838778c3-0b33-4fc5-97fc-5da163475485	8d5c3b9d-8b05-4798-921d-d4135c02bf21
32970028-8168-47b4-bf46-7e7658246b98.mirnaseq.mirnas.quantification.txt	838778c3-0b33-4fc5-97fc-5da163475485	00d8eb33-1a1d-4c25-9ed4-f55f80edd7f3
bdd98975-906f-4a9d-9add-d77bf82509be.mirbase21.mirnas.quantification.txt	c8febeef-8e7e-459e-88cb-8086692dc559	6f0acc1c-adda-431d-b6d9-77d5ca076d27
0e5a354f-02fb-4dfc-8680-293e3cad57c3.mirbase21.mirnas.quantification.txt	15f1a992-0724-4d76-a71a-702ac7753a41	8771d62e-48a9-4c9b-af65-5bea2d8e12f9
cebb6715-88e3-4c25-bff6-15a7fc44d183.mirbase21.isoforms.quantification.txt	2bb96e1e-6992-434d-83e5-2f03713b3911	bc61479e-3e57-4032-87e2-740153554a4a
5441d128-830d-4d59-bf51-d72960e424bf.mirbase21.mirnas.quantification.txt	46395c3d-5e51-477f-946e-e58b87cc7baa	665c6a4b-ac00-4054-a994-0502ddcecf34
7ce526cd-59d2-4e95-ba31-43480c795985.mirbase21.mirnas.quantification.txt	94769f2c-b6fd-48ec-af34-b41165340b7c	46784a04-4439-476f-ad77-2649e8da4a53
36f2b200-3e96-475e-8cdf-5df3a85cb2ca.mirbase21.mirnas.quantification.txt	384170fc-e8be-426a-a54e-bf1ca61f2986	8c5ecd8f-f39a-4583-a7ef-e7bce8343d33
735a2b61-3da0-4fe1-9eac-9bcb468c750c.mirbase21.mirnas.quantification.txt	a09f0626-002a-48fd-8b2d-c66b8285cf23	7a57d284-8c8e-41d7-9e12-579575393c5e
261caf5a-43ec-4c1f-9627-781b234ff451.mirbase21.mirnas.quantification.txt	54cf3bfe-51c0-4cca-9054-bf76b05a9371	f22a6795-c9fb-469b-899c-589411bf90b3
e172d14b-489d-449d-9dfd-2874eb4b377c.mirbase21.isoforms.quantification.txt	b63cad1b-b4c7-4e50-8acb-5cee4e9ce4a9	461e9f22-05bf-4c59-bed1-6724ba9191a9
0777e813-fd55-4951-989d-df0005926d79.mirnaseq.isoforms.quantification.txt	b63cad1b-b4c7-4e50-8acb-5cee4e9ce4a9	5a98f0bb-579e-46cd-9833-e1627859b6ea
e04fc9ad-f44a-49e4-b019-71fe06c85a44.mirbase21.mirnas.quantification.txt	6b2a9f9a-fe96-4311-a330-925c4ad36fe7	5814fee7-2dde-4e59-aa17-56377dff36d0
3606aeab-e636-441d-89b0-d4d9454ea665.mirbase21.mirnas.quantification.txt	8e107f4b-1912-4d3e-814a-b863e2d65ed7	23f116ef-bc50-4901-8626-0781f84014a2
406bd343-0d59-403d-b5d8-2e2176da2e39.mirnaseq.mirnas.quantification.txt	e3ea5137-76b8-4afc-9b80-ed74714e7172	66d50e42-c84f-4b4e-9669-8d78c3a83af1
4f9c89b8-8395-41f1-ad03-5efb9c1a3bf8.mirbase21.mirnas.quantification.txt	e3ea5137-76b8-4afc-9b80-ed74714e7172	70c15617-2509-4334-8806-dc858212de36
e83ec329-a390-464e-b760-28de78fd1532.mirbase21.isoforms.quantification.txt	219f54ef-4235-482d-b799-f2fa9930105c	586aedeb-5cc2-4ed1-aed5-f2f2d43740a7
8fc5d76c-59f4-498d-9646-17b4f8320180.mirbase21.mirnas.quantification.txt	5c127332-5ca0-45f1-a5ac-4876ad94e491	c1cf3470-d631-4d6d-9be9-90f5cdd36de4
e9dcc282-3fcd-4f6c-b33d-70380cbf3201.mirnaseq.isoforms.quantification.txt	31872f6a-d225-4f91-b38d-4505d19e406c	e73ff8cf-2a87-49cf-bdf2-47438dce621a
2cb11f1f-8746-45a1-ac30-abae78f071ca.mirbase21.isoforms.quantification.txt	1fe19c6b-71d0-4b07-923b-74ea32210db0	512daff6-41ee-4a3a-901f-93998f62aea5
b420b0bf-ed7e-4299-8ee1-b344b971231b.mirbase21.mirnas.quantification.txt	a6eb0cd0-fe57-41b0-8593-776208684293	4b6fb2ec-b7ff-48cf-9925-3ea227853ce6
2cb11f1f-8746-45a1-ac30-abae78f071ca.mirbase21.mirnas.quantification.txt	1fe19c6b-71d0-4b07-923b-74ea32210db0	3422eec9-e2b3-4cb1-9edc-3b004c68d5af
2120ff7c-af0d-439f-97a2-4cc0fe3c095e.mirbase21.mirnas.quantification.txt	6f25001a-f890-4fd0-a994-e62a9ea5c6f3	7c4f1e23-3a42-4cc8-b167-44f60e716364
4796bcd9-5010-4e94-b2be-904bf925d9fd.mirbase21.mirnas.quantification.txt	49d2c0cf-a3f3-4519-a755-0a5f769df2ea	82e76884-d0ca-4223-be9c-54e6b82f3fe7
4796bcd9-5010-4e94-b2be-904bf925d9fd.mirbase21.isoforms.quantification.txt	49d2c0cf-a3f3-4519-a755-0a5f769df2ea	528b8b01-cc6e-4a05-9f87-35cb4a8b4fca
9eb52286-e11c-4c30-b950-c464ce3effc7.mirbase21.isoforms.quantification.txt	0aa020cb-69d2-4235-a609-c279a133d8bb	3600cff6-b63b-4779-a64d-2e6867615f51
2120ff7c-af0d-439f-97a2-4cc0fe3c095e.mirbase21.isoforms.quantification.txt	6f25001a-f890-4fd0-a994-e62a9ea5c6f3	11fcb695-10f7-40ae-ba83-ffc1825b5a7b
17476252-748e-4652-9edc-b436467bd0f5.mirnaseq.isoforms.quantification.txt	49e5ee61-a1c9-4038-84ac-92683e573a65	7448ad9d-52d5-4537-a4a5-804e2f5c876f
33ec3a0b-ff6a-44b1-aeb8-c72e3e50336c.mirbase21.mirnas.quantification.txt	85bb4987-51e7-40fe-ad59-2aa56754eca9	2882d0b0-ca47-4625-ba49-6a40409f9237
5637de49-a56c-45e0-8671-e953d66bcb1d.mirbase21.isoforms.quantification.txt	e9483296-cb91-497a-b955-39a3c3289dac	ef79fc7e-54cb-4bd6-bdf3-cf76f5124428
10374faa-0c3c-4b94-89f3-9dab21b222e3.mirbase21.isoforms.quantification.txt	8628f1b2-3763-4ba9-a375-083874bb18f2	a6291b46-0cd7-4d85-b972-5e7fb14f8413
10374faa-0c3c-4b94-89f3-9dab21b222e3.mirbase21.mirnas.quantification.txt	8628f1b2-3763-4ba9-a375-083874bb18f2	64b88bdd-c814-4736-9d64-e7578549860c
1c5eed72-c7f8-4320-baaf-1338cddd6618.mirbase21.mirnas.quantification.txt	f58e49fc-9641-4b46-be4c-766445ec70a3	93f18080-ede6-49bb-94bf-74d626c1b589
1c5eed72-c7f8-4320-baaf-1338cddd6618.mirbase21.isoforms.quantification.txt	f58e49fc-9641-4b46-be4c-766445ec70a3	24989ea6-0dd2-47eb-8f02-47c3a7ce0ca2
598539fc-0c4d-41ec-998a-853094b4c7ce.mirbase21.mirnas.quantification.txt	15fc17cd-d073-4f81-a4a2-2db3cb9d7069	9383f1be-6abc-499d-b962-4236887a9a25
161fc178-9a31-41fb-84ac-47d1ac5d5bea.mirbase21.isoforms.quantification.txt	87cdf9a8-0579-4d3e-b4df-0f8eef63d7f4	a49594ce-8964-4376-8051-5f7a1755471f
598539fc-0c4d-41ec-998a-853094b4c7ce.mirbase21.isoforms.quantification.txt	15fc17cd-d073-4f81-a4a2-2db3cb9d7069	4ac5536a-7399-435a-90b0-e377ef4eb119
df348536-bdd8-4747-8d10-bd23cb16709b.mirbase21.isoforms.quantification.txt	ad2b1a0a-153f-483d-b228-5763eba3f6cc	5d98cf9d-b031-44e8-a033-6cfe7eaa1851
5b3bd1e9-bde7-4821-8694-53bffd484b15.mirbase21.isoforms.quantification.txt	09c77947-a333-4392-b18d-a6c1f08764a1	2ebc6a36-49ae-4528-ad51-74b27fe07abf
895e0ae3-9618-4668-8562-8031984fa460.mirbase21.isoforms.quantification.txt	9e18238f-ae85-4b75-ae87-d92da9731a40	075d3156-c8c1-4f0b-8276-dc08160c0d67
a4e47184-7dc6-4f4b-a41c-42b6185f9db5.mirbase21.isoforms.quantification.txt	40635bf3-d8ba-4833-b623-547e55e5d07e	1f3d6d22-3721-4709-9528-5d4998ea233b
0a07b199-d93d-4202-a63a-b38e39dc5ca4.mirbase21.mirnas.quantification.txt	ea6405c4-0fe4-4f37-bef2-275072f91e39	57189b44-c62b-4182-800e-e41f6322edc1
0a07b199-d93d-4202-a63a-b38e39dc5ca4.mirbase21.isoforms.quantification.txt	ea6405c4-0fe4-4f37-bef2-275072f91e39	d6919406-6b75-42dc-9715-f9798156e9f5
6a7d6268-43fe-4116-bf2d-ed887897ce23.mirbase21.isoforms.quantification.txt	7248cd60-be22-44bc-bc58-f644db0940a2	0866b33c-2efc-4ddb-944a-2d2b25ee0424
2974afc9-7021-45f3-9c04-3ad77d15ab75.mirbase21.mirnas.quantification.txt	7248cd60-be22-44bc-bc58-f644db0940a2	09d1176d-2b04-41cd-93f9-93ea01102912
2974afc9-7021-45f3-9c04-3ad77d15ab75.mirbase21.isoforms.quantification.txt	7248cd60-be22-44bc-bc58-f644db0940a2	927786c6-c3ba-4184-9610-56bf27f2f55b
3cf91aaa-a006-42af-9547-a227a7e21f75.mirbase21.mirnas.quantification.txt	5abb6d80-fc39-49a4-8db5-3db24543feb6	91a11236-396b-4e8d-985f-e092aae2de69
18d4a739-9caf-450c-84ae-1b0c319eb182.mirbase21.mirnas.quantification.txt	1c0318d9-0472-4840-add4-46bb9f914a30	df6485ff-5f8f-41fd-bf70-8ba151f56cbe
18d4a739-9caf-450c-84ae-1b0c319eb182.mirbase21.isoforms.quantification.txt	1c0318d9-0472-4840-add4-46bb9f914a30	f86cd088-de94-498f-9dd3-0de999026874
a177947e-4ac4-431d-a431-54c756eaabd2.mirbase21.mirnas.quantification.txt	3ac45a71-c463-4f0f-b030-58c475a34418	175bf112-2708-4824-ae07-ed711bac260b
8b9e4554-691f-4e50-a80e-0f5c2d2a8c95.mirbase21.isoforms.quantification.txt	7fd6ab8a-201e-431d-a886-6ab553b6ca36	c3d72739-430f-48a5-8bfa-e31be4821e94
68208daf-fbb4-4fde-ab16-33670694a00e.mirbase21.isoforms.quantification.txt	3ac45a71-c463-4f0f-b030-58c475a34418	5e3a58e8-ef5c-48b2-81e2-0e61307c59c0
8b9e4554-691f-4e50-a80e-0f5c2d2a8c95.mirbase21.mirnas.quantification.txt	7fd6ab8a-201e-431d-a886-6ab553b6ca36	e61f3200-3132-46af-99ab-418a8cbe89b4
d3a67ee5-83cc-44a4-bb3f-8d7eb755ccf4.mirbase21.mirnas.quantification.txt	90118207-8f11-4784-ac1b-0deec2e7af3a	55bb83d2-de6f-489d-9b6e-d455065f5463
cc6332c0-893e-4b1d-8248-f2f87b1cc933.mirbase21.mirnas.quantification.txt	7fd6ab8a-201e-431d-a886-6ab553b6ca36	ecc79dac-f4f2-4911-b190-34d46c34739c
2faf0039-d422-46ea-8bea-fcd4d1d6a46b.mirbase21.mirnas.quantification.txt	b45c543a-40d9-423a-a7fa-98e4b325b487	dcbcea5d-da1f-46c5-99b1-29ab90cf1b1d
263589cd-6469-447a-a1a1-04df3080df27.mirbase21.mirnas.quantification.txt	a2319490-b85d-4219-a1b0-fa1ec432d5c8	746364e5-99d3-46a2-ac22-6bc9fd0c2c1b
263589cd-6469-447a-a1a1-04df3080df27.mirbase21.isoforms.quantification.txt	a2319490-b85d-4219-a1b0-fa1ec432d5c8	97b2a9b1-3d01-41f8-9481-30e4d7f9de8f
ad304861-0a5c-4225-9a9a-445f306c40ac.mirbase21.mirnas.quantification.txt	70fe08bd-a0b4-4a88-b82e-813b176f8e40	48b3948c-c610-4afe-a857-d4b932c523f5
5e859806-0cf7-456b-a50b-92e574142dbd.mirbase21.mirnas.quantification.txt	b0585c7a-7205-4dac-9d54-6da89674accb	c80b58cf-321b-45da-b819-9ac2674305d9
862a677b-94b4-47eb-8d81-340de9ca1784.mirbase21.mirnas.quantification.txt	9bf16a89-2fc7-4c08-93bc-3105eec5c3cc	34cccb22-5ade-4c67-a635-bab6bab28928
862a677b-94b4-47eb-8d81-340de9ca1784.mirbase21.isoforms.quantification.txt	9bf16a89-2fc7-4c08-93bc-3105eec5c3cc	20e3c72d-b315-4230-99ee-007373bea47e
3acb3de6-45b2-4bf6-bbdd-4fee94bbe9bb.mirnaseq.mirnas.quantification.txt	8d1dcf21-efd3-4fbe-ad44-f43a19239383	ec1abb13-1d3d-4341-8016-65e067fb349d
d21fe1b2-b8e2-42b7-8326-3659d4bf1736.mirbase21.isoforms.quantification.txt	eb7c3b35-7a5e-4621-b31f-9775c51f9a23	88f20417-f5b8-4876-997a-d7f55b38c5ad
6ab6b5fa-0704-4636-8a23-4916811be004.mirbase21.mirnas.quantification.txt	bc2591b0-65d7-48c3-a5cc-783f67b65869	574e455f-c91b-4b33-b01d-eb18f9a904a2
77a724bd-49ef-4cee-a6b7-0ea370194ed0.mirbase21.isoforms.quantification.txt	f007fa7a-7da9-4cb0-8aea-623af1a122c5	13223125-7524-434a-a530-5af47084186f
a476e22c-6fa4-4a78-a525-9338cdda214c.mirbase21.mirnas.quantification.txt	fe0e3851-d8cb-4533-9536-b4826cd25f87	222df5b5-fb9a-407c-ad25-0f19a61768c0
77a724bd-49ef-4cee-a6b7-0ea370194ed0.mirbase21.mirnas.quantification.txt	f007fa7a-7da9-4cb0-8aea-623af1a122c5	76d750ed-7a37-4537-88ff-af88a68d6092
627d040c-9a26-4ece-9a1b-f17bdac45a87.mirnaseq.isoforms.quantification.txt	1592af8e-8d11-4325-8a2b-e0c690b15b58	fe1f4714-e4c1-4a0c-97c9-6bd8a8b33526
